frequency,fdate,Model,WXID
3,2019/8,U2518Dt,781206
1,2019/1,E1913Sf,730266
5,2019/3,U2518Dt,737869
2,2019/4,P2317Hb,740511
1,2019/5,P2317Hb,740511
3,2019/3,E2318Hf,743336
3,2019/5,U2518Dt,753913
5,2019/8,U2518Dt,778232
2,2019/1,P2317Hb,721425
5,2019/1,E2318Hf,727343
4,2019/5,E2318Hf,755938
2,2019/6,E2318Hf,761082
4,2019/6,E2318Hf,766013
3,2019/7,U2518Dt,768370
3,2019/8,E2318Hf,784014
2,2019/3,P2317Hb,734929
1,2019/3,U2518Dt,737537
1,2019/8,U2518Dt,737537
4,2019/3,U2518Dt,740694
3,2019/4,U2518Dt,745825
3,2019/8,U2518Dt,780304
1,2019/9,E2318Hf,785818
1,2019/8,E2318Hf,785818
5,2019/9,E2318Hf,788724
2,2019/3,E2318Hf,737954
5,2019/4,U2518Dt,748701
2,2019/5,P2317Hb,755619
2,2019/5,U2518Dt,757708
5,2019/6,U2518Dt,760431
2,2019/1,U2718Qb,713417
2,2019/6,U2718Qb,723520
2,2019/6,U2718Qb,723527
1,2019/6,U2718Qb,723584
3,2019/1,E2016HVf,726269
4,2019/1,U2417Ht,726385
1,2019/1,E2216HVf,726392
4,2019/1,U2417Ht,726478
4,2019/1,U2417Ht,729100
2,2019/1,U2417Ht,729207
1,2019/2,S2719DGFc,731815
1,2019/1,S2719DGFc,731815
1,2019/3,E2016HVf,740823
1,2019/3,E2016HVf,743849
2,2019/5,E2016HVf,759433
2,2019/2,U2414Hb,734266
2,2019/6,U2414Hb,734266
2,2019/2,U2718Qb,734323
2,2019/2,U2718Qb,734330
1,2019/2,U2417Ht,736795
1,2019/3,U2417Ht,736795
1,2019/2,U2417Ht,736831
1,2019/3,U2417Ht,736831
3,2019/3,U2417Ht,736845
4,2019/3,U2417Ht,736938
2,2019/3,U2417Ht,739989
1,2019/3,U2419HSt,742304
1,2019/4,U2419HSt,742304
2,2019/3,U2417Ht,742361
1,2019/3,U2419HSt,742397
2,2019/4,U2419HSt,742397
1,2019/3,U2419HSt,742404
1,2019/4,U2419HSt,742404
1,2019/3,U2419HSt,742411
1,2019/4,U2419HSt,742411
2,2019/3,U2417Ht,742497
1,2019/3,U2419HSt,742504
1,2019/4,U2419HSt,742504
4,2019/4,E2216HVf,745076
5,2019/4,U2417Ht,745169
5,2019/4,U2417Ht,745176
2,2019/4,U2419HSt,747341
2,2019/4,U2417Ht,747377
4,2019/4,U2414Hb,747427
2,2019/4,U2417Ht,747434
2,2019/4,U2414Hb,747441
3,2019/6,U2414Hb,747441
4,2019/5,U2718Qb,753993
2,2019/5,U2718Qb,754036
2,2019/7,U2718Qb,754036
4,2019/5,U2417Ht,754043
2,2019/7,U2414Hb,754100
2,2019/5,U2414Hb,754100
1,2019/7,U2417Ht,754136
2,2019/5,U2417Ht,754136
2,2019/5,U2417Ht,756694
2,2019/8,S2718HNc,758880
2,2019/5,S2718HNc,758880
3,2019/1,S2419Hc,728279
4,2019/2,S2318Mc,735997
4,2019/4,E2316Hf,751709
2,2019/4,S2419Hc,751807
2,2019/5,S2419Hc,753730
4,2019/5,E2417Hb,755334
3,2019/5,S2318Mc,755351
5,2019/7,E2417Hb,771914
2,2019/7,E2316Hf,771948
2,2019/7,E2316Hf,771995
3,2019/8,U2515Hc,778883
3,2019/9,E2417Hb,787107
1,2019/1,U2515Hc,719536
4,2019/1,U2515Hc,727309
3,2019/1,E2417Hb,729245
4,2019/1,U2515Hc,729381
1,2019/2,S2319Hc,732155
2,2019/1,S2319Hc,732155
5,2019/2,U2515Hc,734610
4,2019/2,S2318Mc,734627
3,2019/3,S2419Hc,737069
3,2019/3,E2417Hb,737120
2,2019/3,S2319Hc,739643
5,2019/5,E2417Hb,754751
4,2019/5,E2316Hf,754781
2,2019/5,S2319Hc,754849
3,2019/5,E2417Hb,757440
2,2019/6,E2417Hb,762971
2,2019/6,E2417Hb,765830
2,2019/6,E2417Hb,765881
4,2019/7,E2417Hb,768740
2,2019/7,E2417Hb,770795
3,2019/7,E2316Hf,770812
5,2019/7,E2417Hb,770944
3,2019/1,E2417Hb,726122
4,2019/1,S2318Mc,728730
4,2019/1,E2417Hb,731504
2,2019/3,S2319Hc,742281
3,2019/4,E2316Hf,749769
6,2019/4,U2515Hc,751858
4,2019/6,E2318Hf,763439
2,2019/9,P2317Hb,771327
2,2019/8,P2317Hb,771327
2,2019/7,E2318Hf,776628
2,2019/8,E2318Hf,776628
1,2019/8,E1913Sf,781908
3,2019/1,U2518Dt,731100
4,2019/1,E2318Hf,731168
6,2019/2,U2518Dt,735933
2,2019/4,U2518Dt,749250
4,2019/5,P2317Hb,755368
4,2019/5,U2518Dt,755453
4,2019/6,U2518Dt,763809
2,2019/7,E2318Hf,774071
4,2019/9,E2318Hf,787222
4,2019/2,U2415b,645983
1,2019/5,P2317Hb,737086
1,2019/3,P2317Hb,737086
4,2019/4,E2318Hf,745242
4,2019/4,U2518Dt,745259
2,2019/4,U2415b,745391
4,2019/4,U2518Dt,747965
2,2019/4,U2518Dt,748016
5,2019/4,U2518Dt,750705
5,2019/5,U2518Dt,757338
5,2019/5,P2317Hb,757389
3,2019/6,U2518Dt,765813
5,2019/7,E2318Hf,773837
2,2019/8,U2518Dt,776543
1,2019/7,U2518Dt,776543
3,2019/1,E2318Hf,728696
3,2019/1,E2318Hf,731487
4,2019/4,U2518Dt,747097
6,2019/4,U2518Dt,751926
5,2019/5,U2518Dt,754649
4,2019/5,E2318Hf,757959
3,2019/9,E2216Hf,786127
3,2019/6,E2316Hf,760265
2,2019/6,U2414Hb,760350
2,2019/9,E2216Hf,792243
3,2019/9,E2216Hf,789771
3,2019/9,E2216Hf,793315
4,2019/9,E2216Hf,793480
3,2019/6,SE2417HGc,762890
2,2019/7,U3419Wb,768638
3,2019/7,SE2417HGc,776407
4,2019/8,P2717Ht,779368
2,2019/9,P2717Ht,787822
3,2019/3,E2216Hf,737277
4,2019/5,E2216Hf,756460
3,2019/9,UP3218Kt,791017
1,2019/6,E2216Hf,767674
1,2019/7,E2216Hf,767674
4,2019/3,P2717Ht,728713
2,2019/7,E2216Hf,773061
2,2019/9,E2216Hf,773061
1,2019/2,SE2417HGc,733827
1,2019/8,SE2417HGc,733827
3,2019/9,SE2417HGc,744638
1,2019/4,SE2417HGc,744638
3,2019/9,E2216Hf,786390
4,2019/9,E2216Hf,789548
2,2019/9,SE2417HGc,747114
1,2019/4,SE2417HGc,747114
3,2019/4,P2415Qb,749786
2,2019/5,UP2516Dt,754717
2,2019/5,SE2417HGc,757976
2,2019/6,SE2417HGc,761167
3,2019/8,E2016Hb,782754
2,2019/9,E2016Hb,788029
2,2019/7,SE2417HGc,769672
1,2019/7,SE2417HGc,774973
5,2019/8,U3419Wb,777764
3,2019/9,E2216Hf,787033
3,2019/5,E2216Hf,758332
2,2019/8,SE2417HGc,777845
3,2019/9,E2016Hb,787070
1,2019/3,E2016Hb,744588
2,2019/8,SE2417HGc,783376
2,2019/9,SE2417HGc,786252
1,2019/6,SE2417HGc,669634
1,2019/7,SE2417HGc,683874
4,2019/3,U2414Hb,739022
4,2019/8,E2216Hf,782139
1,2019/9,SE2417HGc,747578
1,2019/4,SE2417HGc,747578
4,2019/8,E2216Hf,782811
3,2019/4,E2016Hb,745357
4,2019/9,E2216Hf,788042
1,2019/3,U3415Wb,744555
3,2019/4,SE2417HGc,744640
4,2019/5,U2718Qb,758966
3,2019/7,U2718Qb,758966
5,2019/5,U2417Ht,758980
3,2019/5,U2417Ht,759066
3,2019/7,U2417Ht,759066
3,2019/6,U2718Qb,761638
5,2019/6,U2417Ht,761674
4,2019/6,U2417Ht,761788
2,2019/6,U2718Qb,764696
2,2019/6,S2719DGFc,764732
3,2019/6,U2417Ht,764746
5,2019/6,U2417Ht,764789
3,2019/6,U2417Ht,764825
2,2019/7,U2417Ht,764825
3,2019/6,U2718Qb,764839
6,2019/6,U2417Ht,764882
5,2019/6,U2417Ht,764889
2,2019/6,U2417Ht,767883
2,2019/7,U2417Ht,767883
2,2019/7,U2419HSt,770305
3,2019/7,U2419HSt,773156
4,2019/7,U2718Qb,773213
3,2019/7,U2718Qb,773220
5,2019/7,U2718Qb,775721
3,2019/7,U2718Qb,775728
4,2019/7,U2417Ht,775828
5,2019/8,U2414Hb,778529
6,2019/8,U2417Ht,778536
2,2019/8,U2718Qb,778579
5,2019/7,U2417Ht,775137
5,2019/7,U2417Ht,775239
3,2019/7,U2718Qb,775273
5,2019/8,U2414Hb,777962
3,2019/8,E2216HVf,777996
5,2019/8,U2417Ht,778013
5,2019/8,U2417Ht,778098
5,2019/8,U2417Ht,780940
5,2019/8,U2718Qb,780987
4,2019/8,U2414Hb,781021
3,2019/8,U2417Ht,781089
5,2019/8,U2414Hb,784012
3,2019/8,U2417Ht,784029
5,2019/8,U2417Ht,784063
8,2019/8,U2417Ht,784114
2,2019/8,U2417Ht,784165
3,2019/9,E2216HVf,786973
4,2019/9,P2217Hb,787003
5,2019/9,U2417Ht,789828
2,2019/9,U2417Ht,789845
2,2019/9,U2417Ht,639148
2,2019/7,U2417Ht,654307
2,2019/3,U2414Hb,689403
2,2019/4,U2718Qb,717232
4,2019/1,U2417Ht,725605
3,2019/1,U2414Hb,725652
2,2019/1,U2417Ht,728311
2,2019/1,U2417Ht,728328
2,2019/1,U2417Ht,728426
6,2019/1,U2417Ht,731234
1,2019/2,U2417Ht,733425
3,2019/2,E2216HVf,736016
4,2019/2,U2718Qb,736050
3,2019/2,U2417Ht,736097
1,2019/3,U2419HSt,738339
1,2019/4,U2419HSt,738339
3,2019/3,U2417Ht,738390
2,2019/3,U2417Ht,738437
5,2019/3,U2414Hb,738454
3,2019/6,E2016Hb,764209
2,2019/4,AW3418DWb,747129
4,2019/4,E2316Hf,749801
4,2019/9,E2216Hf,790814
5,2019/5,E2216Hf,757305
2,2019/4,SE2417HGc,751826
3,2019/4,E2316Hf,751860
3,2019/4,E2316Hf,752009
1,2019/5,SE2417HGc,757974
4,2019/6,E2316Hf,761199
4,2019/4,E2216Hf,750189
3,2019/4,E2216Hf,750304
2,2019/7,SE2417HGc,772197
1,2019/7,SE2417HGc,772231
1,2019/7,SE2417HGc,774971
4,2019/5,E2216Hf,757541
1,2019/5,E2216Hf,760164
3,2019/6,E2016Hb,767102
3,2019/8,E2016Hb,783312
3,2019/2,E2016Hb,736684
2,2019/8,SE2417HGc,783395
2,2019/8,SE2417HGc,783429
1,2019/3,SE2417HGc,654941
1,2019/7,SE2417HGc,686080
1,2019/1,P2717Ht,726222
3,2019/3,P2717Ht,726222
1,2019/1,U2414Hb,726239
4,2019/9,E2216Hf,788408
3,2019/3,E2216Hf,738506
2,2019/1,SE2417HGc,732170
3,2019/2,P2717Ht,732187
1,2019/1,P2717Ht,732187
3,2019/1,E2016Hb,732306
3,2019/4,E2016Hb,751307
4,2019/5,E2216Hf,758792
1,2019/7,E2216Hf,774840
3,2019/9,E2216Hf,791616
3,2019/8,E2216Hf,777622
1,2019/2,SE2417HGc,734897
1,2019/9,SE2417HGc,734897
4,2019/8,E2216Hf,779793
5,2019/4,E2216Hf,749827
2,2019/3,SE2417HGc,737654
3,2019/9,E2016Hb,785884
5,2019/6,D3217Ho,760997
3,2019/4,E2016HVf,745080
6,2019/4,E2016HVf,749995
2,2019/3,SE2417HGc,743721
4,2019/4,U2414Hb,745810
1,2019/4,SE2417HGc,745874
3,2019/4,E2016Hb,747563
8,2019/6,D3217Ho,761033
2,2019/6,D3217Ho,760993
4,2019/6,D3217Ho,761460
3,2019/4,E2216Hf,751899
2,2019/5,SE2417HGc,753562
2,2019/5,U3419Wb,758561
6,2019/6,D3217Ho,761666
2,2019/6,D3217Ho,762049
2,2019/3,U2417Ht,741062
1,2019/3,U2419HSt,741079
1,2019/4,U2419HSt,741079
3,2019/3,U2417Ht,743938
2,2019/3,U2718Qb,744002
2,2019/6,U2718Qb,744002
2,2019/3,U2417Ht,744019
4,2019/3,U2417Ht,744036
1,2019/3,U2419HSt,744070
1,2019/4,U2419HSt,744070
6,2019/4,U2417Ht,746261
4,2019/4,U2417Ht,746278
3,2019/4,AW3418HWb,746325
1,2019/4,S2817Qt,746410
2,2019/8,S2817Qt,746410
2,2019/4,U2718Qb,749269
6,2019/4,U2417Ht,749286
2,2019/4,U2414Hb,749303
3,2019/6,U2414Hb,749303
2,2019/4,U2417Ht,749333
5,2019/4,U2417Ht,749350
5,2019/4,SE2416HMc,751656
3,2019/5,SE2416HMc,751656
3,2019/4,U2718Qb,751690
2,2019/5,U2417Ht,753698
3,2019/5,U2419HSt,753732
5,2019/5,U2417Ht,755319
4,2019/5,U2417Ht,755383
3,2019/5,U2718Qb,755400
5,2019/6,U2417Ht,763807
6,2019/6,U2718Qb,763926
6,2019/6,U2417Ht,763943
3,2019/6,U2419HSt,766500
2,2019/6,U2419HSt,766534
2,2019/6,U2718Qb,766564
2,2019/6,U2417Ht,766632
4,2019/7,U2718Qb,769006
3,2019/7,U2414Hb,772014
2,2019/8,U2417Ht,780875
2,2019/8,U2417Ht,780877
2,2019/8,S2319HSt,780861
3,2019/8,SE2216HVf,783269
4,2019/1,SE2216HVf,726981
1,2019/2,U2414Hb,732833
1,2019/1,U2414Hb,732833
3,2019/2,E2219HNo,732883
1,2019/1,E2219HNo,732883
5,2019/3,P2014Ht,743193
4,2019/3,SE2216HVf,743258
2,2019/4,SE2216HVf,746602
1,2019/4,S2319HSt,746652
3,2019/5,E2219HNo,759456
3,2019/6,SE2216HVf,762314
5,2019/7,SE2216HVf,767993
7,2019/8,E2219HNo,778254
3,2019/2,S2319HSt,733348
4,2019/2,S2316Hb,733434
2,2019/3,S2319HSt,741071
4,2019/3,E2219HNo,743944
2,2019/3,P2014Ht,743994
2,2019/5,U3219Qb,753653
2,2019/5,U3219Qb,753654
3,2019/6,P2213t,763800
5,2019/8,E2016HM,779579
5,2019/6,E2016HM,764911
3,2019/7,U2414Hb,776267
4,2019/9,E2219HNo,787063
1,2019/3,U2414Hb,695444
4,2019/3,U2414Hb,740385
4,2019/5,U2414Hb,755861
8,2019/5,S2319HSt,755876
2,2019/6,S2319HSt,761141
1,2019/6,U3417Wb,766021
3,2019/7,SE2216HVf,770466
5,2019/1,SE2216HVf,731975
1,2019/2,S2319HSt,736821
2,2019/3,S2319HSt,736821
3,2019/5,U3219Qb,758883
1,2019/6,S2319HSt,764763
5,2019/8,U3219Qb,778612
1,2019/1,U3219Qb,724723
2,2019/3,P2217Hb,743403
2,2019/4,SE2219Hf,749500
6,2019/5,E2417Hb,753278
5,2019/5,P2317Hb,753327
6,2019/7,S2718Dt,772683
3,2019/7,E2417Hb,772749
5,2019/8,U2717Dt,778114
4,2019/8,P2414Hb,780937
3,2019/8,P2414Hb,783996
5,2019/8,U2717Dt,784132
3,2019/3,P2317Hb,726106
2,2019/1,P2317Hb,726106
2,2019/3,U2717Dt,736732
3,2019/2,U2717Dt,736732
2,2019/3,E2417Hb,739325
7,2019/3,P2414Hb,739374
3,2019/3,U2717Dt,742197
4,2019/4,P2414Hb,751942
5,2019/5,P2414Hb,757960
2,2019/4,SE2219Hf,746681
1,2019/6,U2717Dt,767973
1,2019/7,U2717Dt,767973
3,2019/7,U2414Hb,770615
4,2019/8,P2317Hb,783926
5,2019/8,E1916Hf,770041
3,2019/1,U2717Dt,725659
3,2019/1,U2717Dt,725666
2,2019/1,U2717Dt,728374
2,2019/2,U2717Dt,733320
4,2019/2,U2717Dt,733411
2,2019/2,U2717Dt,735919
3,2019/2,SE2219Hf,735985
4,2019/4,P2417Hb,749323
6,2019/4,E2417Hb,749366
4,2019/5,U2717Dt,755412
3,2019/6,P2414Hb,763829
3,2019/4,S2418HNt,747130
2,2019/4,U2415b,751840
2,2019/7,SE2719Hf,772166
4,2019/7,U2719Dt,774923
3,2019/7,SE2416Hc,774940
4,2019/7,SP2418Hb,774989
3,2019/8,U2415b,783411
2,2019/7,SE1918HVf,774566
2,2019/7,SE2416Hc,774623
5,2019/7,SP2418Hb,774668
2,2019/9,E1715Sc,787018
2,2019/5,E1715Sc,756346
2,2019/3,E1715Sc,743392
3,2019/6,E1715Sc,761043
2,2019/6,E1715Sc,766202
2,2019/8,SE2416Hc,782983
1,2019/9,SE2416Hc,782983
5,2019/8,S2418HNt,783013
4,2019/9,U2719Dt,791916
2,2019/1,SE2416Hc,727831
2,2019/1,SE2416Hc,727840
2,2019/2,S2418HNt,733647
4,2019/2,P2314Ht,736119
2,2019/2,SE2719Hf,736219
2,2019/4,AW2518HFb,746785
3,2019/6,AW2518HFb,703703
1,2019/9,AW2518HFb,793035
2,2019/4,SE2018HV,750902
3,2019/5,SE2018HV,750902
1,2019/4,U2719Dt,750968
3,2019/5,U2415b,752931
6,2019/5,S2418HNt,755282
1,2019/5,SE2416Hc,758056
1,2019/7,SE2416Hc,758056
6,2019/6,SP2418Hb,760755
2,2019/7,P2219Hb,774289
1,2019/8,SE2719Hf,776933
1,2019/8,SE2416Hc,776997
2,2019/9,SE2416Hc,776997
2,2019/8,SE2018HV,780148
2,2019/8,SE2018HV,782849
5,2019/8,SP2418Hb,785155
2,2019/8,SE2416Hc,785264
5,2019/9,SE2416Hc,788036
2,2019/9,SE1918HVf,790801
2,2019/9,SE1918HVf,790878
6,2019/8,U2417Ht,783283
3,2019/8,U2718Qb,783390
2,2019/8,S2719DGFc,783426
2,2019/9,S2719DGFc,786255
2,2019/9,U2419HSt,786298
5,2019/9,U2414Hb,788972
3,2019/9,U2718Qb,788999
4,2019/9,U2718Qb,789008
4,2019/9,U2417Ht,791737
4,2019/9,U2718Qb,791771
4,2019/9,U2718Qb,791780
4,2019/9,U2417Ht,791814
3,2019/9,E2216HVf,791871
2,2019/2,U2417Ht,668742
3,2019/1,U2414Hb,726202
1,2019/1,U2417Ht,726266
2,2019/9,U2417Ht,726266
1,2019/1,U4919DWb,728876
1,2019/2,U4919DWb,728876
2,2019/1,U2417Ht,728910
2,2019/1,U2417Ht,728933
3,2019/1,U2718Qb,732177
2,2019/1,U2417Ht,732277
1,2019/2,U2417Ht,732277
2,2019/1,SE2416HMc,732282
6,2019/1,U2417Ht,732341
3,2019/2,U2417Ht,734790
6,2019/2,U2417Ht,734892
2,2019/2,U2417Ht,734926
3,2019/3,U2417Ht,737591
1,2019/3,U2419HSt,737657
1,2019/4,U2419HSt,737657
2,2019/3,U2417Ht,737700
5,2019/3,U2417Ht,740665
2,2019/3,U2414Hb,740672
4,2019/3,U2417Ht,740772
4,2019/3,U2417Ht,740808
3,2019/3,P2217Hb,743573
2,2019/3,U2417Ht,743580
4,2019/4,U2417Ht,745822
5,2019/4,U2414Hb,745879
1,2019/2,S2319HSt,732718
1,2019/1,S2319HSt,732718
4,2019/2,U2414Hb,735519
4,2019/3,E2219HNo,738100
2,2019/4,SE2216HVf,743909
6,2019/3,SE2216HVf,743909
2,2019/4,S2319HSt,746415
7,2019/6,S2319HSt,766435
3,2019/7,U2414Hb,771351
1,2019/7,U3219Qb,771424
2,2019/7,U3219Qb,776640
2,2019/8,U3219Qb,776640
2,2019/3,S2319HSt,740306
1,2019/4,S2319HSt,746145
2,2019/5,S2319HSt,758513
4,2019/6,U2414Hb,763563
2,2019/7,U3417Wb,768407
3,2019/8,U2414Hb,780982
2,2019/8,U3219Qb,781011
4,2019/8,SE2216HVf,784085
3,2019/9,E2219HNo,786957
3,2019/3,U3417Wb,743280
4,2019/5,S2319HSt,753967
5,2019/5,SE2216HVf,753969
2,2019/6,U3219Qb,759392
1,2019/5,U3219Qb,759392
3,2019/5,U3417Wb,759426
1,2019/6,U3417Wb,759426
3,2019/7,P2014Ht,772894
3,2019/8,E2219HNo,781384
4,2019/8,S2319HSt,781411
2,2019/2,U2414Hb,735928
4,2019/3,U2414Hb,735928
2,2019/2,U3417Wb,736019
6,2019/2,P2213t,736026
2,2019/5,U3219Qb,755439
2,2019/4,E2016HM,752007
2,2019/5,E2016HM,756938
5,2019/1,E2016HM,732034
3,2019/6,S2319HSt,766535
4,2019/7,SE2216HVf,771924
2,2019/3,U3219Qb,742235
5,2019/4,E2016HM,752293
5,2019/1,E2016HM,726206
5,2019/5,E2016HM,753010
2,2019/7,E2016HM,771617
2,2019/8,U2717Dt,778905
2,2019/8,P2317Hb,779012
2,2019/8,U2717Dt,784362
3,2019/1,U2717Dt,726102
2,2019/1,U2717Dt,728767
5,2019/5,P2317Hb,739372
2,2019/3,P2317Hb,739372
2,2019/3,U2717Dt,742178
2,2019/3,U2717Dt,742244
2,2019/3,U2717Dt,744507
1,2019/4,U2717Dt,744507
2,2019/8,SE2219Hf,777869
6,2019/8,U2717Dt,783247
2,2019/1,U2717Dt,728840
3,2019/3,P2414Hb,737557
2,2019/3,U2717Dt,737691
4,2019/4,U2717Dt,751295
2,2019/5,U2717Dt,753569
5,2019/6,P2414Hb,766644
5,2019/7,U2717Dt,771860
5,2019/7,P2414Hb,774525
4,2019/8,P2317Hb,777231
2,2019/8,U2717Dt,780175
3,2019/8,E2417Hb,783047
6,2019/9,U2717Dt,791980
4,2019/1,U2414Hb,730503
2,2019/2,SE2219Hf,736128
7,2019/2,U2717Dt,736228
5,2019/4,P2417Hb,748560
5,2019/4,P2417Hb,748587
2,2019/5,SE2219Hf,755139
4,2019/5,U2717Dt,758113
4,2019/7,U2717Dt,774325
6,2019/8,P2414Hb,776874
3,2019/8,U2414Hb,785162
1,2019/1,SE2416Hc,732048
2,2019/5,SE2416Hc,732048
4,2019/1,SE2018HV,732075
1,2019/6,AW2518HFb,767562
1,2019/4,AW2518HFb,673499
2,2019/3,SE2416Hc,739527
1,2019/3,SE2416Hc,739629
2,2019/5,SE2416Hc,739629
2,2019/7,SE2416Hc,748051
1,2019/4,SE2416Hc,748051
1,2019/4,SE2416Hc,748060
1,2019/7,SE2416Hc,748060
1,2019/4,U2415b,748087
1,2019/5,U2415b,748087
5,2019/4,SP2418Hb,750868
1,2019/5,U2415b,757277
1,2019/6,U2415b,757277
5,2019/5,P2319Hc,757411
4,2019/6,U2415b,760262
4,2019/6,S2418HNt,763070
2,2019/7,U2415b,768650
2,2019/7,SE2719Hf,770788
2,2019/7,SE1918HVf,770915
5,2019/8,SE2719Hf,779248
3,2019/8,S2418HNt,779303
2,2019/8,P2319Hc,779339
5,2019/9,SE2416Hc,787936
4,2019/9,SE2719Hf,787963
2,2019/4,SE2416Hc,688228
2,2019/4,SE2416Hc,698215
3,2019/1,U2415b,703638
2,2019/9,E1715Sc,791295
1,2019/1,U2719Dt,730812
3,2019/2,U2719Dt,730812
2,2019/4,SE2719Hf,750168
1,2019/4,SE2416Hc,750268
2,2019/7,SE2416Hc,750268
1,2019/4,SE2416Hc,750323
3,2019/7,SE2416Hc,750323
2,2019/4,AW2518HFb,746924
3,2019/5,U2415b,755046
2,2019/5,U2415b,757518
2,2019/6,SP2418Hb,760083
3,2019/5,SP2418Hb,760083
2,2019/6,SE2018HV,765599
2,2019/7,P2319Hc,774389
2,2019/8,SE2416Hc,779605
2,2019/8,SE2018HV,779646
3,2019/8,S2418HNt,779739
3,2019/8,P2314Ht,782556
4,2019/4,U2417Ht,745881
2,2019/4,U2718Qb,745888
1,2019/6,U2718Qb,745888
3,2019/4,U2417Ht,745915
6,2019/4,SE2416HMc,748853
2,2019/4,U2718Qb,748887
1,2019/6,U2718Qb,748887
2,2019/4,U2417Ht,748896
3,2019/4,U2417Ht,748923
3,2019/4,U2417Ht,751302
2,2019/9,U2417Ht,751302
3,2019/4,E2216HVf,751338
6,2019/4,U2417Ht,751402
2,2019/5,S2719DGFc,753567
3,2019/5,U2417Ht,755705
3,2019/7,U2417Ht,755705
5,2019/5,U2718Qb,755739
4,2019/5,U2414Hb,755741
5,2019/5,E2216HVf,755775
3,2019/5,U2417Ht,758549
2,2019/6,U2417Ht,761421
1,2019/7,U2718Qb,761464
2,2019/6,U2718Qb,761464
3,2019/6,S2719DGFc,764370
2,2019/6,S2719DGFc,764406
2,2019/6,U2419HSt,764463
3,2019/6,U2419HSt,764472
2,2019/6,U2417Ht,766671
3,2019/7,U2417Ht,766671
6,2019/6,U2417Ht,766680
4,2019/6,U2417Ht,766778
3,2019/7,U2718Qb,769186
4,2019/7,U2417Ht,769250
4,2019/7,U2718Qb,769286
4,2019/7,U2417Ht,769309
4,2019/7,U2417Ht,771715
4,2019/7,U2417Ht,768861
5,2019/3,S2417DGb,740546
1,2019/3,E2416Hb,740610
1,2019/3,E2416Hb,743318
3,2019/4,SE2419Hf,746726
3,2019/4,SE2419Hf,746728
2,2019/4,SE2416HMc,752027
2,2019/5,SE2416HMc,752027
2,2019/5,SE2419Hf,756171
2,2019/5,SE2419Hf,756222
4,2019/6,P2419Hb,765012
2,2019/8,SE2416HMc,778229
3,2019/8,SE2416HMc,778316
3,2019/8,SE2416HMc,781373
3,2019/8,S2316Mc,783779
3,2019/8,P2417Hb,690274
2,2019/1,SE2416HMc,727406
2,2019/1,SE2416HMc,730150
2,2019/2,P2417Hb,733024
2,2019/4,SE2416HMc,746041
4,2019/7,P2417Hb,772764
2,2019/7,SE2416HMc,775121
4,2019/8,SE2416HMc,784145
4,2019/9,S2417DGb,786953
4,2019/1,P2417Hb,728744
4,2019/1,S2316Mc,731588
4,2019/3,SE2416HMc,739340
3,2019/3,SE2416HMc,742233
2,2019/4,SE2416HMc,749821
4,2019/4,P2417Hb,749885
4,2019/4,SE2416HMc,751893
4,2019/4,SE2416HMc,751944
2,2019/6,SE2416HMc,761268
1,2019/1,E2416Hb,682393
2,2019/2,SE2416HMc,734387
4,2019/3,P2417Hb,736874
6,2019/3,S2316Mc,736959
2,2019/3,SE2416HMc,742325
3,2019/4,P2417Hb,745048
2,2019/5,SE2419Hf,756565
3,2019/5,S2316Mc,758888
5,2019/4,SE2218HV,751912
2,2019/5,SE2218HV,757889
2,2019/5,SE2218HV,757914
2,2019/6,SE2218HV,761147
2,2019/6,SE2218HV,761161
5,2019/6,U2412Mc,761204
5,2019/6,SE2218HV,767163
3,2019/7,SE2218HV,769635
2,2019/7,SE2218HV,772125
4,2019/7,SE2218HV,774976
2,2019/9,S2716DGb,777791
2,2019/8,S2716DGb,777791
2,2019/8,S2419HMt,777852
2,2019/8,SE2218HV,777859
2,2019/8,SE2218HV,777927
2,2019/8,SE2218HV,780792
2,2019/9,SE2218HV,786190
2,2019/9,SE2218HV,786215
2,2019/9,SE2218HV,786283
2,2019/9,SE2218HV,788948
2,2019/9,SE2218HV,789023
2,2019/9,SE2218HV,791824
5,2019/5,SP2318Hb,753871
5,2019/5,SE2218HV,753971
2,2019/5,SE2218HV,756179
2,2019/5,SE2218HV,756180
2,2019/5,SE2218HV,759352
4,2019/5,SE2218HV,759402
2,2019/6,SE2218HV,762310
1,2019/9,S2716DGb,764918
1,2019/6,S2716DGb,764918
3,2019/9,E2216Hf,793317
2,2019/9,E2216Hf,788917
2,2019/3,E2216Hf,741289
2,2019/7,SE2218HV,770683
2,2019/7,SE2218HV,770720
3,2019/8,SE2218HV,778257
3,2019/8,SE2218HV,778272
4,2019/8,SE2218HV,781366
2,2019/4,S2716DGb,695447
4,2019/1,SE2218HV,727385
2,2019/1,S2419HMt,727435
2,2019/1,SE2218HV,727485
2,2019/1,SE2218HV,730022
2,2019/1,SE2218HV,730072
2,2019/1,SE2218HV,730107
5,2019/7,U2417Ht,768866
5,2019/7,U2417Ht,768934
5,2019/7,U2417Ht,771299
4,2019/7,U2417Ht,771308
5,2019/7,U2718Qb,771406
3,2019/7,U2417Ht,771440
2,2019/7,U2417Ht,771465
2,2019/7,U2419HSt,773848
3,2019/7,U2417Ht,773941
2,2019/7,E2216HVf,773975
4,2019/7,U2417Ht,776613
1,2019/7,U2718Qb,776656
2,2019/8,U2718Qb,776656
