frequency,fdate,Model,WXID
2,2018/9,U2417Ht,701878
4,2018/10,E2216HVf,705121
3,2018/10,U2417Ht,705157
1,2018/10,U2718Qb,708716
1,2018/11,U2718Qb,708716
4,2018/10,U2718Qb,708766
4,2018/11,E2016HVf,711923
6,2018/11,U2417Ht,711974
3,2018/11,U2414Hb,715117
3,2018/11,U2417Ht,715167
4,2018/11,U2417Ht,715181
1,2018/12,E2016HVf,715218
3,2018/11,E2016HVf,715218
5,2018/11,U2417Ht,715231
3,2018/11,U2417Ht,718090
4,2018/1,U2417Ht,646847
1,2018/2,U2718Qb,646947
1,2018/1,U2718Qb,646947
3,2018/2,SE2416HMc,649955
4,2018/2,U2417Ht,650005
1,2018/2,E2216HVf,650006
4,2018/2,U2417Ht,650055
3,2018/2,U2417Ht,650056
2,2018/2,U2417Ht,650070
2,2018/3,U2417Ht,653463
2,2018/3,U2718Qb,653514
2,2018/5,U2718Qb,653514
2,2018/4,U2417Ht,659330
3,2018/4,U2417Ht,659429
3,2018/4,U2414Hb,659430
3,2018/4,E2216HVf,659479
4,2018/5,U2417Ht,662473
3,2018/5,U2417Ht,662573
4,2018/5,U2718Qb,662588
4,2018/5,U2417Ht,662624
3,2018/5,U2417Ht,667953
1,2018/6,E2016HVf,668003
1,2018/5,E2016HVf,668003
1,2018/6,E2016HVf,668089
1,2018/5,E2016HVf,668089
5,2018/6,U2417Ht,671397
4,2018/7,P2414Hb,683294
3,2018/7,P2414Hb,683444
1,2018/8,P2317Hb,691767
4,2018/8,P2414Hb,691818
3,2018/8,P2414Hb,691853
4,2018/8,E2417Hb,691903
5,2018/9,P2414Hb,700091
1,2018/9,S2718Dt,700127
2,2018/12,S2718Dt,700127
2,2018/9,S2718Dt,700142
4,2018/10,U2717Dt,709001
6,2018/11,E2417Hb,712109
2,2018/11,S2718Dt,715482
1,2018/11,U2717Dt,718425
2,2018/12,U2717Dt,718425
3,2018/1,P2317Hb,644975
2,2018/2,U2717Dt,651041
3,2018/3,U2717Dt,651041
4,2018/2,P2414Hb,651042
5,2018/3,P2317Hb,654400
5,2018/4,P2317Hb,657393
4,2018/5,P2317Hb,666918
3,2018/6,S2718Dt,670025
3,2018/6,U2414Hb,670061
2,2018/6,U2717Dt,673269
3,2018/6,U2717Dt,673270
3,2018/7,S2718Dt,677663
2,2018/7,S2718Dt,680871
2,2018/7,U2717Dt,680872
2,2018/8,E2417Hb,686823
2,2018/8,U2717Dt,692404
4,2018/9,U2717Dt,695311
3,2018/9,P2414Hb,700942
5,2018/10,U2717Dt,703700
1,2018/1,P2414Hb,644354
2,2018/5,U2717Dt,668153
2,2018/5,U2717Dt,668154
3,2018/6,U2717Dt,670861
2,2018/6,S2218Hc,676628
4,2018/7,E2417Hb,679835
2,2018/11,SE2216Hf,712274
3,2018/11,U2518Dt,712309
6,2018/11,SE2416Hc,715418
5,2018/11,SE2416HMc,718325
1,2018/12,SE2416HMc,718325
2,2018/1,SE2717Hc,645025
1,2018/1,SE2416Hc,645039
1,2018/1,SE2416Hc,645040
1,2018/1,SE2717Hc,645075
2,2018/1,SE2717Hc,648047
2,2018/5,SE2717Hc,648047
2,2018/1,U2518Dt,648084
2,2018/4,U2518Dt,648084
3,2018/1,U2412Mc,648097
1,2018/1,SE2717Hc,648134
1,2018/5,UP3216Qt,666882
2,2018/6,UP3216Qt,666882
6,2018/6,SE2416Hc,670011
2,2018/6,SE2717Hc,673169
2,2018/7,U2518Dt,677714
2,2018/7,P2416Db,680721
3,2018/8,P2416Db,680721
3,2018/8,SE2416Hc,686738
5,2018/9,E1916HVf,689681
1,2018/8,P2416Db,689695
4,2018/8,U2518Dt,692339
1,2018/8,P2416Db,692354
3,2018/9,E2418HNb,695312
3,2018/9,P2418HTt,698069
1,2018/9,SE2216Hf,698120
5,2018/10,U2518Dt,706243
4,2018/10,SE2416HMc,706258
2,2018/11,U2518Dt,712374
3,2018/11,UP3017t,712460
3,2018/11,U2518Dt,714932
3,2018/11,U2518Dt,714981
5,2018/11,SE2416HMc,715031
6,2018/11,SE2717Hc,715067
1,2018/6,SE2216Hf,638338
1,2018/3,U2518Dt,653014
2,2018/6,U2518Dt,653014
5,2018/3,SE2416Hc,653128
3,2018/4,U2412Mc,659179
5,2018/6,U2417Ht,671398
3,2018/6,U2417Ht,671447
3,2018/6,U2417Ht,671448
5,2018/6,U2417Ht,671497
3,2018/6,U2718Qb,674269
5,2018/6,U2417Ht,674305
4,2018/6,U2417Ht,674306
6,2018/6,U2414Hb,674369
4,2018/7,U2718Qb,677213
4,2018/6,U2417Ht,676238
2,2018/6,U2417Ht,676245
2,2018/6,U2718Qb,676274
2,2018/6,U2718Qb,676331
2,2018/6,U2718Qb,676338
3,2018/6,U2417Ht,676388
3,2018/7,U2414Hb,679432
3,2018/7,U2414Hb,679446
2,2018/7,U2718Qb,679582
4,2018/7,U2414Hb,682683
5,2018/7,U2417Ht,682697
2,2018/7,AW3418HWb,682740
2,2018/8,U2417Ht,685855
2,2018/8,U2417Ht,688799
2,2018/8,U2718Qb,688849
2,2018/8,U2417Ht,688913
2,2018/8,U2417Ht,688942
2,2018/8,U2417Ht,688956
2,2018/8,U2417Ht,688992
2,2018/8,U2417Ht,692150
5,2018/8,U2417Ht,692293
4,2018/8,U2417Ht,692307
2,2018/8,S2718HNc,692314
4,2018/9,E2216HVf,695408
4,2018/9,U2417Ht,695465
2,2018/9,U2417Ht,698466
2,2018/9,U2417Ht,698473
3,2018/9,U2414Hb,701381
2,2018/10,U2718Qb,704425
2,2018/10,U2417Ht,704432
3,2018/10,U2417Ht,704475
2,2018/10,SE2416Hc,704350
2,2018/10,U2415b,704443
4,2018/11,S2418HNt,710559
2,2018/11,E2318HNf,716639
1,2018/4,SE2018HV,660949
3,2018/6,SE2018HV,660949
5,2018/5,E1715Sc,663808
1,2018/6,SE2018HV,663858
1,2018/5,SE2018HV,663858
2,2018/6,SP2418Hb,672550
2,2018/6,SE2018HV,672564
2,2018/6,SE2018HV,672567
4,2018/7,P2314Ht,679183
2,2018/7,SE2416Hc,684382
3,2018/8,P2314Ht,687557
4,2018/8,P2314Ht,687625
2,2018/8,SE2416Hc,690330
2,2018/8,SE2416Hc,690347
2,2018/8,SE2416Hc,690348
3,2018/9,SE2416Hc,696614
3,2018/9,AW2518HFb,696682
2,2018/9,AW2518HFb,696767
2,2018/9,SE2018HV,702380
3,2018/12,SE2018HV,702380
2,2018/9,SE2018HV,702498
1,2018/10,SE2018HV,702498
2,2018/11,U2415b,711221
2,2018/11,AW2518HFb,714062
2,2018/11,SE2416Hc,714147
1,2018/1,SE2018HV,642215
5,2018/1,P2314Ht,645109
2,2018/1,U2415b,648049
1,2018/5,U2415b,648049
1,2018/1,SE2018HV,648082
3,2018/4,SE2018HV,648082
2,2018/1,SP2418Hb,648100
1,2018/1,S2715Ht,648164
1,2018/3,SE2416Hc,654316
1,2018/8,SE2416Hc,654316
2,2018/5,AW2518HFb,664093
2,2018/11,AW2518HFb,664093
4,2018/5,SP2418Hb,666815
3,2018/6,SE2018HV,670027
2,2018/6,SE2416Hc,673185
3,2018/6,U2415b,673300
2,2018/7,SE2018HV,677779
2,2018/7,SE2018HV,677780
3,2018/7,SE2416Hc,683664
2,2018/8,E1715Sc,686821
4,2018/8,P2314Ht,689598
3,2018/10,U2718Qb,704518
5,2018/10,U2417Ht,707626
4,2018/11,U2417Ht,710598
3,2018/11,U2417Ht,710641
2,2018/11,U2417Ht,710741
2,2018/11,U2417Ht,710748
1,2018/11,AW3418HWb,713592
4,2018/11,E2216HVf,713606
4,2018/11,U2718Qb,716600
5,2018/1,U2414Hb,646551
6,2018/1,U2414Hb,646558
4,2018/1,SE2416HMc,646565
1,2018/1,S2817Qt,646615
1,2018/5,S2817Qt,646615
2,2018/1,U2718Qb,649473
2,2018/2,U2718Qb,649473
3,2018/3,U2417Ht,652417
4,2018/3,U2417Ht,652481
4,2018/3,U2718Qb,652517
2,2018/3,U2718Qb,652524
2,2018/3,U2718Qb,652531
2,2018/4,U2417Ht,655589
2,2018/3,U2417Ht,655589
3,2018/4,U2417Ht,658583
2,2018/4,U2417Ht,658633
3,2018/4,U2417Ht,658640
4,2018/4,U2417Ht,658647
1,2018/4,U2414Hb,661498
4,2018/5,U2414Hb,661498
1,2018/5,U2417Ht,661505
2,2018/4,U2417Ht,661505
2,2018/4,U2417Ht,661598
4,2018/5,E2216HVf,664213
4,2018/5,U2414Hb,664256
4,2018/5,U2414Hb,664313
4,2018/5,U2417Ht,667014
1,2018/5,U2417Ht,667064
5,2018/5,U2417Ht,667114
2,2018/5,U2417Ht,667171
4,2018/6,U2417Ht,669243
2,2018/6,U2417Ht,669336
3,2018/8,E2016Hb,689749
1,2018/8,E2016HVf,630632
5,2018/1,E2016Hb,645872
2,2018/1,UP2516Dt,648987
4,2018/1,UP2516Dt,649023
3,2018/1,UP2516Dt,648862
1,2018/4,E2016HVf,657529
3,2018/10,E2016HVf,657529
5,2018/6,E2016Hb,671926
1,2018/6,UP2516Dt,675327
4,2018/7,S2418Ht,678714
3,2018/7,S2316Hc,684101
4,2018/8,E2016Hb,687209
6,2018/9,S2316Hc,698234
1,2018/7,SE2216Hf,632336
1,2018/4,E2016HVf,659165
2,2018/10,E2016HVf,659165
1,2018/8,U2715Hc,694061
5,2018/10,E2016Hb,703814
4,2018/5,E2016HVf,631457
2,2018/3,E2016HVf,655114
3,2018/10,E2016HVf,655114
5,2018/7,U2715Hc,681286
3,2018/8,E2016Hb,693311
4,2018/9,U2715Hc,701585
2,2018/8,E2016HVf,632972
2,2018/3,E2016HVf,644661
1,2018/2,E2016HVf,648648
1,2018/1,E2016HVf,648648
5,2018/3,E2016Hb,654971
5,2018/6,E2016HVf,669811
4,2018/7,S2316Hc,684537
4,2018/10,E2016Hb,705543
1,2018/7,E2016HVf,632050
6,2018/1,S2316Hc,645604
5,2018/1,E2016Hb,645647
1,2018/4,U2715Hc,654828
2,2018/3,U2715Hc,654828
3,2018/6,U2417Ht,672244
5,2018/6,U2417Ht,672294
5,2018/6,P2217Hb,675159
5,2018/7,U2718Qb,678053
2,2018/7,U2417Ht,678153
2,2018/6,U2417Ht,676387
2,2018/6,U2417Ht,676389
3,2018/7,U2417Ht,679431
3,2018/7,U2718Qb,679497
2,2018/7,U2718Qb,682705
4,2018/8,U2417Ht,685756
3,2018/8,U2417Ht,685849
3,2018/8,U2417Ht,685856
3,2018/8,U2417Ht,688798
2,2018/8,U2417Ht,688800
3,2018/8,U2718Qb,688855
2,2018/8,U2417Ht,688898
3,2018/8,U2417Ht,688991
5,2018/8,U2414Hb,692199
5,2018/8,U2417Ht,692201
1,2018/9,S2817Qt,695343
4,2018/9,U2417Ht,695407
3,2018/9,U2718Qb,695473
2,2018/9,E2216HVf,698451
2,2018/9,U2718Qb,698524
3,2018/9,U2718Qb,698560
6,2018/9,U2417Ht,701359
2,2018/10,U2417Ht,704367
2,2018/10,U2718Qb,704431
2,2018/10,U2417Ht,704433
4,2018/10,U2414Hb,704476
2,2018/11,E2216HVf,710692
3,2018/11,U2417Ht,713734
5,2018/11,E2216HVf,716642
3,2018/1,E2216HVf,648386
3,2018/1,U2412Mc,648486
3,2018/2,U2417Ht,651396
4,2018/2,U2414Hb,651430
5,2018/7,U2717Dt,682508
4,2018/7,P2414Hb,682544
3,2018/7,U2717Dt,682593
2,2018/5,D2015Hf,667382
2,2018/9,D2015Hf,667382
3,2018/5,U2414Hb,667396
2,2018/5,P2414Hb,667475
1,2018/6,P2414Hb,667475
4,2018/6,P2414Hb,670383
5,2018/6,P2414Hb,670390
5,2018/6,U2717Dt,673048
2,2018/6,U2717Dt,673105
2,2018/7,S2718Dt,682079
4,2018/7,U2717Dt,684944
2,2018/8,U2717Dt,694211
3,2018/9,P2317Hb,694297
2,2018/8,P2317Hb,694297
2,2018/8,P2414Hb,694354
1,2018/9,P2414Hb,694354
2,2018/10,U2717Dt,707065
5,2018/10,P2414Hb,709866
4,2018/10,P2414Hb,709916
5,2018/11,U2717Dt,713174
3,2018/1,U2717Dt,647812
5,2018/1,P2414Hb,647869
3,2018/4,U2717Dt,657243
3,2018/4,E2417Hb,660044
6,2018/4,P2414Hb,660087
5,2018/5,E1916Hf,663552
5,2018/6,U2717Dt,671226
2,2018/7,S2718Dt,680350
6,2018/9,P2414Hb,695733
2,2018/9,S2718Dt,701949
3,2018/9,P2317Hb,702035
2,2018/10,U2414Hb,704807
5,2018/10,U2717Dt,707751
2,2018/8,U2415b,689679
3,2018/11,U2415b,689679
2,2018/8,SE2416Hc,692419
8,2018/9,U2413f,695278
1,2018/10,U2413f,695278
3,2018/10,SE2416Hc,709467
3,2018/11,AW2518HFb,712425
2,2018/11,SE2416Hc,712475
1,2018/11,U2415b,717909
3,2018/11,SE2416Hc,718041
3,2018/12,S2418HNt,720917
1,2018/12,AW2518HFb,720964
3,2018/1,SE2018HV,643284
1,2018/1,SE2018HV,643338
2,2018/4,SE2018HV,646363
1,2018/1,SE2018HV,646363
3,2018/1,SE1918HVf,646410
4,2018/1,P2314Ht,646428
3,2018/2,P2314Ht,649571
3,2018/3,P2314Ht,652711
1,2018/3,S2418HNt,655805
1,2018/4,S2418HNt,655805
2,2018/3,E1715Sc,655852
3,2018/4,E1715Sc,655852
4,2018/5,SE2018HV,655855
2,2018/3,SE2018HV,655855
2,2018/5,SE2018HV,662136
2,2018/5,SE2018HV,662139
2,2018/5,U2415b,665147
4,2018/5,P2314Ht,668620
4,2018/6,SE1918HVf,671564
4,2018/6,E1715Sc,671614
4,2018/6,P2314Ht,674690
2,2018/6,P2314Ht,674789
2,2018/7,SE2416Hc,677847
2,2018/7,SE2416Hc,677848
2,2018/7,AW2518HFb,677980
3,2018/7,SE2416Hc,677983
2,2018/7,S2418HNt,677997
3,2018/8,P2314Ht,685718
2,2018/8,SE2416Hc,688611
2,2018/8,SE2416Hc,688675
5,2018/9,SP2418Hb,694845
3,2018/9,SE2416Hc,697770
2,2018/9,U2415b,697819
2,2018/4,E2016HVf,657729
4,2018/10,E2016HVf,657729
4,2018/8,E2016HVf,641810
2,2018/1,U2715Hc,647726
6,2018/3,S2316Hc,653842
4,2018/5,U2715Hc,663145
5,2018/8,E2016Hb,687938
2,2018/9,E2016HVf,696855
3,2018/10,U2715Hc,705386
2,2018/3,E2016HVf,653399
2,2018/9,E2016HVf,653399
2,2018/3,E2016HVf,656436
2,2018/10,E2016HVf,656436
1,2018/6,E2016HVf,671476
4,2018/7,E2016HVf,680557
4,2018/10,S2316Hc,705829
4,2018/11,E2016Hb,712245
5,2018/1,S2316Hc,648362
2,2018/2,E2016HVf,651213
3,2018/9,E2016HVf,651213
4,2018/2,UP2516Dt,651220
2,2018/3,E2016HVf,654128
2,2018/10,E2016HVf,654128
2,2018/6,E2016HVf,670204
4,2018/11,E2016HVf,670204
5,2018/7,SE2216Hf,678971
3,2018/7,E2016Hb,682215
1,2018/8,E2016HVf,688138
4,2018/8,U2715Hc,694304
1,2018/8,SE2216Hf,694390
1,2018/9,SE2216Hf,694390
1,2018/11,U2715Hc,709930
1,2018/10,U2715Hc,709930
5,2018/11,U2715Hc,713224
2,2018/8,E2016HVf,626434
4,2018/1,E2016Hb,647962
6,2018/3,S2316Hc,653928
5,2018/4,E2016Hb,657279
2,2018/11,S2718Dt,710802
2,2018/11,U2717Dt,710809
2,2018/11,S2718Dt,710816
2,2018/11,U2717Dt,710952
3,2018/11,S2718Dt,710959
3,2018/11,P2317Hb,713974
2,2018/1,U2717Dt,645690
6,2018/1,P2414Hb,645854
2,2018/4,U2717Dt,658515
4,2018/4,U2717Dt,658522
2,2018/5,U2717Dt,664917
5,2018/6,P2414Hb,670447
3,2018/6,P2317Hb,673405
2,2018/6,U2717Dt,676299
1,2018/7,U2717Dt,679514
4,2018/8,P2417Hb,685780
4,2018/8,U2717Dt,688874
5,2018/10,S2718Dt,695376
2,2018/9,U2717Dt,695476
2,2018/9,U2717Dt,695490
4,2018/9,P2317Hb,701542
7,2018/10,U2717Dt,707701
5,2018/11,P2414Hb,710573
3,2018/11,P2414Hb,710609
2,2018/12,E1916Hf,713681
2,2018/11,E1916Hf,713681
4,2018/11,U2717Dt,713760
6,2018/1,P2317Hb,644968
2,2018/1,U2717Dt,648162
3,2018/4,P2417Hb,657386
4,2018/5,P2317Hb,664131
5,2018/6,P2317Hb,670097
5,2018/6,U2717Dt,670154
3,2018/7,P2317Hb,683694
3,2018/8,U2717Dt,689617
2,2018/8,E1916Hf,689624
3,2018/2,U2417Ht,651496
4,2018/2,U2414Hb,651553
2,2018/4,U2417Ht,654695
1,2018/3,U2417Ht,654695
1,2018/4,U2417Ht,654697
2,2018/3,U2417Ht,654697
2,2018/4,E2216HVf,654704
2,2018/3,E2216HVf,654704
4,2018/3,U2414Hb,654831
2,2018/4,U2417Ht,654838
1,2018/3,U2417Ht,654838
1,2018/4,U2718Qb,657705
2,2018/6,U2718Qb,657705
2,2018/4,U2414Hb,657746
5,2018/4,U2414Hb,657846
4,2018/4,U2417Ht,657905
2,2018/4,E2216HVf,660820
4,2018/4,U2417Ht,660856
2,2018/5,U2718Qb,663698
6,2018/5,U2417Ht,663798
3,2018/5,U2417Ht,666093
3,2018/5,U2417Ht,666134
1,2018/5,U2417Ht,668742
1,2018/5,U2417Ht,668744
2,2018/6,U2417Ht,668744
1,2018/5,U2718Qb,668801
1,2018/6,U2718Qb,668801
6,2018/6,E2216HVf,673922
1,2018/6,P2714Hc,676966
3,2018/7,P2714Hc,676966
2,2018/7,U2417Ht,680167
2,2018/7,U2718Qb,680231
3,2018/7,U2417Ht,680276
3,2018/7,U2718Qb,680340
3,2018/7,U2414Hb,683475
3,2018/7,U2414Hb,683575
2,2018/8,U2718Qb,685890
5,2018/8,U2417Ht,685956
2,2018/8,E2016HVf,685992
5,2018/8,U2417Ht,689198
3,2018/8,U2718Qb,689200
2,2018/8,U2718Qb,689300
2,2018/8,U2417Ht,691972
4,2018/8,U2414Hb,691999
3,2018/8,U2417Ht,692072
2,2018/8,U2718Qb,692106
2,2018/1,SE2417HGc,647247
1,2018/6,SE2417HGc,647247
3,2018/1,E2316Hf,647298
4,2018/2,P2717Ht,650155
5,2018/2,P2717Ht,650156
2,2018/2,SE2417HGc,650205
2,2018/6,SE2417HGc,650205
2,2018/2,AW3418DWb,650220
2,2018/3,P2717Ht,653078
4,2018/3,E2216Hf,656122
2,2018/3,SE2417HGc,656171
4,2018/4,E2316Hf,659129
3,2018/4,E2316Hf,659130
5,2018/4,E2316Hf,659230
3,2018/5,U2414Hb,665331
2,2018/5,E2316Hf,665345
3,2018/5,E2316Hf,668289
2,2018/6,SE2417HGc,670911
5,2018/6,P2415Qb,673670
3,2018/7,P2415Qb,679821
4,2018/7,P2714Hc,679971
1,2018/7,SE2417HGc,685452
1,2018/8,SE2417HGc,685452
2,2018/8,SE2417HGc,688409
2,2018/8,E2216Hf,688410
4,2018/8,E2316Hf,688445
4,2018/2,E2016HVf,652085
3,2018/2,P2415Qb,652100
1,2018/2,E2316Hf,652119
3,2018/3,E2316Hf,652119
2,2018/2,S2240Mc,652134
2,2018/3,S2240Mc,652134
3,2018/2,E2216Hf,652170
3,2018/4,E2316Hf,658135
5,2018/4,P1917Sc,658286
2,2018/4,P2317HWHb,661094
3,2018/5,P2317HWHb,661094
3,2018/4,E2016Hb,661194
3,2018/4,U2414Hb,661258
3,2018/5,E2016Hb,664353
2,2018/5,SE2417HGc,664417
3,2018/5,E2316Hf,667312
3,2018/5,E2316Hf,667361
2,2018/6,SE2417HGc,675534
2,2018/9,E1916Hf,689624
2,2018/8,S2718Dt,689717
1,2018/9,U2414Hb,695183
4,2018/9,U2414Hb,700899
3,2018/11,S2718Dt,714946
3,2018/11,U2414Hb,715096
4,2018/11,P2414Hb,717904
1,2018/1,U2717Dt,644475
2,2018/1,S2718Dt,647656
2,2018/4,U2717Dt,653857
2,2018/3,U2717Dt,653857
4,2018/4,U2717Dt,656899
2,2018/4,U2717Dt,656914
2,2018/4,U2717Dt,656916
2,2018/4,U2717Dt,656963
2,2018/5,S2218Hc,666225
4,2018/6,P2417Hb,676034
4,2018/6,P2414Hb,676085
4,2018/7,U2414Hb,679408
5,2018/9,P2414Hb,696790
5,2018/9,U2717Dt,696941
4,2018/9,P2317Hb,699513
3,2018/10,U2717Dt,705299
2,2018/4,U2717Dt,658552
6,2018/5,P2414Hb,664166
2,2018/5,U2717Dt,664253
3,2018/6,U2717Dt,664253
4,2018/5,P2414Hb,667159
1,2018/6,U2717Dt,672139
3,2018/6,S2718Dt,672141
5,2018/7,P2414Hb,681063
3,2018/8,P2414Hb,690138
3,2018/9,U2717Dt,699298
3,2018/9,P2317Hb,701770
5,2018/9,P2414Hb,701821
2,2018/10,U2717Dt,705229
3,2018/10,U2717Dt,708773
5,2018/11,U2414Hb,711917
4,2018/11,U2717Dt,711932
2,2018/6,SE2717Hc,662273
1,2018/5,SE2717Hc,662273
2,2018/5,U2518Dt,665381
3,2018/5,U2518Dt,665481
2,2018/10,U2518Dt,708822
2,2018/10,E2418HNb,708824
2,2018/10,E2418HNb,708858
1,2018/1,SE2717Hc,649211
2,2018/3,SE2717Hc,655242
1,2018/3,P2416Db,655278
2,2018/8,P2416Db,655278
2,2018/5,SE2216Hf,664404
3,2018/5,U2518Dt,664451
2,2018/5,U2518Dt,667210
2,2018/6,U2518Dt,669882
2,2018/6,U2518Dt,669884
3,2018/6,U2518Dt,669969
5,2018/6,SE2216Hf,672356
2,2018/6,U2518Dt,672526
2,2018/6,U2518Dt,675549
2,2018/6,U2518Dt,675583
2,2018/6,U2518Dt,675598
2,2018/6,U2518Dt,675600
2,2018/6,U2518Dt,675649
2,2018/7,U2518Dt,678491
3,2018/7,SE2717Hc,684707
2,2018/8,U2518Dt,687651
3,2018/8,SE2717Hc,687781
3,2018/8,U2518Dt,690525
5,2018/8,SE2416Hc,690640
3,2018/9,U2518Dt,698864
1,2018/9,P2418HTt,698962
2,2018/10,U2518Dt,704627
4,2018/10,U2518Dt,704629
3,2018/10,U2518Dt,704714
3,2018/11,U2518Dt,711079
1,2018/1,SE2416Hc,644546
1,2018/1,SE2416Hc,647505
2,2018/2,SE2416Hc,650647
1,2018/3,SE2416Hc,650647
2,2018/2,SE2416Hc,650713
3,2018/3,SE2416Hc,650713
3,2018/4,U2412Mc,656614
1,2018/4,SE2717Hc,659707
1,2018/6,SE2717Hc,659707
2,2018/5,U2518Dt,665487
2,2018/5,U2518Dt,665489
1,2018/5,U2518Dt,665504
2,2018/5,U2518Dt,665587
3,2018/7,U2518Dt,665587
2,2018/5,U2518Dt,668431
3,2018/6,U2518Dt,671003
2,2018/6,U2518Dt,671005
4,2018/12,SP2318Hb,723075
1,2018/11,S2716DGb,714669
3,2018/11,SE2218HV,717609
2,2018/6,S2716DGb,672490
2,2018/6,S2716DGb,672492
2,2018/6,SE2218HV,675500
2,2018/7,SE2218HV,678557
2,2018/7,AW2518Hb,681399
2,2018/8,SE2218HV,687666
3,2018/8,SP2318Hb,687681
3,2018/8,SP2318Hb,690474
2,2018/8,SE2218HV,690574
2,2018/9,SP2318Hb,696141
2,2018/9,SP2318Hb,696154
2,2018/9,SP2318Hb,696156
2,2018/9,SE2218HV,701636
2,2018/9,SE2218HV,701706
2,2018/9,SE2218HV,701719
3,2018/9,SE2218HV,701721
2,2018/9,SE2218HV,701736
1,2018/10,SE2218HV,704578
2,2018/10,SP2318Hb,704614
2,2018/10,SE2218HV,704678
2,2018/10,SP2318Hb,707937
3,2018/10,SE2218HV,708037
1,2018/11,S2716DGb,710979
1,2018/11,AW2518Hb,710981
3,2018/11,E1916Hf,711096
3,2018/11,UP2715Kt,714187
2,2018/1,SE2218HV,644397
1,2018/1,E2216Hf,644582
3,2018/1,E2216Hf,647554
3,2018/1,SE2218HV,647590
4,2018/3,SE2218HV,653691
4,2018/4,SE2218HV,656616
3,2018/4,E2216Hf,656680
3,2018/4,SE2218HV,659671
4,2018/5,SE2218HV,662666
5,2018/5,E1916Hf,662732
2,2018/5,SP2318Hb,668395
1,2018/6,SP2318Hb,668395
2,2018/5,SE2218HV,668412
2,2018/6,SE2218HV,671139
2,2018/6,SE2218HV,671154
2,2018/6,S2716DGb,674113
1,2018/6,SE2218HV,677155
2,2018/7,SE2218HV,677155
2,2018/7,SP2318Hb,679980
2,2018/7,SE2218HV,683052
5,2018/8,SP2318Hb,691374
3,2018/9,SE2218HV,697441
2,2018/4,U2417Ht,656847
2,2018/4,U2417Ht,656864
2,2018/4,U2417Ht,656881
2,2018/4,U2417Ht,656932
2,2018/4,U2417Ht,656949
3,2018/4,U2417Ht,656966
4,2018/4,U2417Ht,660225
4,2018/5,U2417Ht,663033
3,2018/5,U2718Qb,663131
4,2018/5,E2216HVf,666322
4,2018/5,U2417Ht,666407
2,2018/6,U2718Qb,669432
2,2018/6,U2417Ht,669449
3,2018/6,E2216HVf,669598
2,2018/6,U2417Ht,672874
5,2018/6,U2417Ht,672942
3,2018/6,U2417Ht,676035
2,2018/6,U2417Ht,676133
2,2018/6,U2417Ht,676150
2,2018/6,U2417Ht,676167
4,2018/7,U2718Qb,679243
4,2018/7,E2216HVf,679345
2,2018/7,E2216HVf,679375
4,2018/7,U2417Ht,679392
4,2018/7,U2414Hb,681949
4,2018/8,U2417Ht,687833
4,2018/8,U2417Ht,687850
3,2018/8,U2417Ht,687918
2,2018/8,U2718Qb,690892
2,2018/8,U2417Ht,693781
4,2018/8,U2417Ht,693798
3,2018/8,U2417Ht,693815
5,2018/8,U2417Ht,693883
4,2018/9,P2217Hb,696806
2,2018/9,U2718Qb,696823
3,2018/9,U2414Hb,696840
5,2018/9,U2417Ht,699567
2,2018/9,U2417Ht,702524
2,2018/9,U2417Ht,702575
2,2018/10,U2417Ht,702575
2,2018/9,U2417Ht,702588
3,2018/7,SE2417HGc,678457
3,2018/8,E2216Hf,687766
2,2018/8,SE2417HGc,687768
4,2018/8,P2415Qb,690489
2,2018/8,E2016Hb,690625
4,2018/8,E2316Hf,693331
2,2018/9,SE2417HGc,696139
2,2018/9,SE2417HGc,696239
3,2018/9,SE2417HGc,696241
1,2018/9,SE2417HGc,701570
4,2018/10,SE2417HGc,704680
4,2018/10,U2414Hb,708022
4,2018/11,E2216Hf,711130
1,2018/4,SE2417HGc,635807
2,2018/1,SE2417HGc,647456
4,2018/1,E2316Hf,647541
4,2018/2,E2316Hf,650683
4,2018/2,E2016Hb,650698
7,2018/2,P2717Ht,650764
2,2018/2,AW3418DWb,650783
4,2018/4,U2414Hb,656629
3,2018/4,E2016Hb,656714
3,2018/4,E2316Hf,656729
3,2018/4,E2016Hb,659507
3,2018/5,E2316Hf,662632
5,2018/5,E2316Hf,662766
3,2018/5,E2016Hb,665604
4,2018/5,E2316Hf,668446
3,2018/5,E2016Hb,668448
4,2018/5,E2316Hf,668495
3,2018/6,E2216Hf,674128
1,2018/6,SE2417HGc,677119
1,2018/7,SE2417HGc,677119
2,2018/7,SE2417HGc,680127
2,2018/7,SE2417HGc,680129
4,2018/7,E2316Hf,682888
2,2018/7,SE2417HGc,682952
3,2018/7,E2216Hf,682971
4,2018/7,E2316Hf,683035
2,2018/9,U2415b,697820
4,2018/9,P2314Ht,700578
3,2018/10,U2413f,703085
2,2018/10,SE2416Hc,708630
2,2018/11,SE2416Hc,714432
2,2018/11,SP2418Hb,714446
2,2018/11,SE2416Hc,717004
6,2018/2,P2314Ht,650256
4,2018/2,SP2418Hb,650305
3,2018/4,S2418HNt,655921
2,2018/3,S2418HNt,655921
4,2018/4,SE2018HV,659079
2,2018/5,SE2416Hc,661888
4,2018/5,SE2416Hc,661937
2,2018/5,SE2018HV,665010
1,2018/5,U2415b,667903
2,2018/11,U2415b,667903
